ID DO CLIENTE,GÊNERO,IDOSO,CASADO,DEPENDENTES,TEMPO_COMO_CLIENTE,SERVIÇO TELEFÔNICO,SERVICO_INTERNET,SERVICO_SEGURANCA,SUPORTE_TECNICO,STREAMINGTV,TIPO_CONTRATO,MÉTODO DE PAGAMENTO,PAGAMENTO_MENSAL,TOTAL_PAGAMENTO,CHURN
7488-MXJIV,fêmea,0,não,não,4,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,85.65,321.65,sim
7401-JIXNM,fêmea,0,sim,sim,54,sim,dsl,sim,sim,sim,dois anos,cartão de crédito (automático),91.3,4965.0,não
9339-FIIJL,macho,0,sim,não,72,sim,dsl,não,sim,sim,dois anos,transferência bancária (automática),85.95,6151.9,não
2027-FECZV,macho,0,não,não,12,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,106.7,1253.9,sim
2672-DZUOY,macho,0,não,não,1,não,dsl,não,não,não,mês a mês,cheque eletrônico,25.15,25.15,sim
4706-DGAHW,macho,1,não,não,1,sim,dsl,não,não,não,mês a mês,cheque eletrônico,45.2,45.2,não
3870-MQAMG,fêmea,0,sim,não,54,sim,fibra óptica,não,sim,sim,um ano,cheque eletrônico,110.35,5893.15,sim
6670-MFRPK,macho,0,sim,sim,69,sim,fibra óptica,não,não,não,dois anos,cartão de crédito (automático),79.2,5420.65,não
6177-PEVRA,fêmea,0,não,não,48,sim,dsl,sim,não,não,dois anos,cartão de crédito (automático),55.5,2627.35,não
4800-CZMPC,fêmea,0,sim,sim,48,sim,fibra óptica,sim,não,sim,um ano,cartão de crédito (automático),103.25,5037.55,sim
4813-HQMGZ,fêmea,0,sim,não,8,sim,fibra óptica,não,sim,não,mês a mês,cheque eletrônico,90.25,743.75,não
7579-KKLOE,macho,0,sim,sim,71,sim,dsl,sim,sim,sim,dois anos,cheque enviado,91.25,6589.6,não
7377-DMMRI,macho,0,não,não,2,sim,dsl,sim,não,não,mês a mês,cheque eletrônico,47.8,92.45,sim
8402-EIVQS,macho,0,sim,não,67,sim,fibra óptica,sim,não,sim,um ano,cartão de crédito (automático),100.9,6733.15,não
4947-DSMXK,macho,0,sim,sim,34,sim,fibra óptica,não,não,sim,mês a mês,transferência bancária (automática),97.7,3410.0,não
7245-NIIWQ,fêmea,0,não,não,3,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,69.85,199.85,não
0002-ORFBO,fêmea,0,sim,sim,9,sim,dsl,não,sim,sim,um ano,cheque enviado,65.6,593.3,não
3324-OIRTO,macho,0,sim,sim,71,sim,fibra óptica,sim,não,sim,um ano,transferência bancária (automática),104.65,7288.4,não
5414-OFQCB,macho,0,não,não,57,sim,fibra óptica,não,sim,sim,dois anos,cartão de crédito (automático),90.45,5229.8,não
4967-WPNCF,macho,0,não,não,72,não,dsl,sim,sim,sim,dois anos,transferência bancária (automática),63.7,4464.8,não
8552-OBVRU,fêmea,1,sim,sim,48,sim,fibra óptica,sim,sim,sim,mês a mês,cheque eletrônico,104.5,5068.05,não
8499-BRXTD,macho,0,não,não,18,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,20.1,401.85,não
9154-QDGTH,macho,0,sim,sim,43,sim,fibra óptica,não,sim,sim,um ano,cartão de crédito (automático),104.3,4451.85,não
8197-BFWVU,fêmea,0,sim,sim,72,sim,dsl,sim,sim,sim,dois anos,transferência bancária (automática),93.25,6688.95,não
2577-GVSIL,macho,0,sim,sim,35,sim,dsl,não,sim,sim,um ano,transferência bancária (automática),73.45,2661.1,não
9367-OIUXP,macho,0,não,não,4,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,20.7,73.05,não
6770-UAYGJ,fêmea,0,sim,sim,49,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,25.25,1211.65,não
6463-HHXJR,fêmea,0,sim,sim,71,sim,fibra óptica,sim,não,sim,dois anos,transferência bancária (automática),100.5,7030.65,não
7928-VJYAB,macho,0,sim,sim,11,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,90.6,1020.2,não
1187-WILMM,macho,0,sim,sim,63,sim,dsl,sim,sim,sim,dois anos,cartão de crédito (automático),89.4,5597.65,não
9776-OJUZI,fêmea,1,não,não,65,sim,fibra óptica,não,não,sim,mês a mês,transferência bancária (automática),95.45,6223.3,não
1306-RPWXZ,fêmea,0,não,sim,49,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),20.45,1024.65,não
8949-JTMAY,fêmea,0,não,não,29,sim,fibra óptica,não,não,sim,mês a mês,cartão de crédito (automático),98.6,2933.2,sim
2774-LVQUS,fêmea,1,sim,não,15,sim,fibra óptica,não,sim,não,mês a mês,cheque eletrônico,83.05,1258.3,sim
3097-PYWXL,fêmea,0,sim,sim,4,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque eletrônico,19.95,82.9,não
2266-SJNAT,fêmea,0,sim,não,72,sim,fibra óptica,não,sim,sim,um ano,cartão de crédito (automático),109.15,7789.6,não
0869-PAPRP,fêmea,1,sim,não,26,sim,fibra óptica,não,não,sim,mês a mês,cartão de crédito (automático),85.7,2067.0,não
4238-JSSWH,fêmea,1,sim,não,35,sim,fibra óptica,não,não,sim,mês a mês,transferência bancária (automática),102.05,3452.55,não
2972-YDYUW,fêmea,0,não,não,57,sim,fibra óptica,não,sim,não,um ano,cheque eletrônico,94.7,5468.95,não
1104-FEJAM,macho,0,sim,sim,28,sim,dsl,não,não,não,mês a mês,cheque eletrônico,64.4,1802.15,não
2809-ILCYT,fêmea,0,sim,não,25,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,26.8,733.55,não
5499-ECUTN,fêmea,0,sim,não,47,sim,dsl,sim,não,sim,um ano,cartão de crédito (automático),66.05,3021.45,não
4981-FLTMF,fêmea,0,sim,sim,57,sim,dsl,sim,sim,não,mês a mês,transferência bancária (automática),65.2,3687.85,não
9121-PHQSR,macho,1,sim,não,16,sim,fibra óptica,não,não,sim,mês a mês,cartão de crédito (automático),85.05,1391.15,não
3113-IWHLC,macho,0,não,não,5,sim,dsl,sim,não,não,mês a mês,cheque enviado,55.8,274.35,não
3211-ILJTT,macho,0,sim,não,17,sim,fibra óptica,não,não,não,mês a mês,transferência bancária (automática),70.4,1214.05,sim
4612-THJBS,fêmea,1,não,não,56,sim,fibra óptica,não,não,sim,um ano,transferência bancária (automática),104.75,5510.65,sim
4277-BWBML,macho,0,sim,sim,72,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,transferência bancária (automática),19.95,1322.85,não
4094-NSEDU,fêmea,1,não,não,21,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,94.25,1973.75,sim
0234-TEVTT,fêmea,0,sim,sim,48,não,dsl,sim,não,não,um ano,cartão de crédito (automático),45.0,2196.3,não
4304-TSPVK,fêmea,0,sim,não,68,sim,fibra óptica,sim,sim,sim,dois anos,transferência bancária (automática),114.9,7843.55,não
1552-AAGRX,fêmea,0,não,não,30,sim,fibra óptica,sim,sim,sim,mês a mês,transferência bancária (automática),106.4,3211.9,não
2637-FKFSY,fêmea,0,sim,não,3,sim,dsl,não,não,não,mês a mês,cheque enviado,46.1,130.15,não
9796-MVYXX,fêmea,1,não,não,14,não,dsl,sim,sim,não,dois anos,cheque enviado,39.7,692.35,não
7874-ECPQJ,fêmea,0,não,sim,4,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,transferência bancária (automática),20.05,85.5,não
0020-INWCK,fêmea,0,sim,sim,71,sim,fibra óptica,não,não,não,dois anos,cartão de crédito (automático),95.75,6849.4,não
7089-RKVSZ,macho,0,sim,sim,8,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,24.4,203.95,não
2683-JXWQQ,macho,0,sim,sim,61,não,dsl,sim,não,não,mês a mês,transferência bancária (automática),33.6,2117.2,não
9548-ZMVTX,macho,0,sim,sim,72,sim,fibra óptica,não,sim,não,dois anos,transferência bancária (automática),90.45,6565.85,não
8739-XNIKG,fêmea,0,não,não,5,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,84.0,424.75,não
9755-JHNMN,fêmea,0,não,não,49,sim,dsl,sim,sim,não,dois anos,transferência bancária (automática),67.4,3306.85,não
3981-QSVQI,macho,0,não,não,8,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,transferência bancária (automática),19.7,168.9,não
2789-HQBOU,macho,0,não,não,3,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,80.35,253.8,não
9424-CMPOG,macho,0,sim,sim,9,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,19.6,197.4,não
5067-WJEUN,macho,0,sim,sim,67,sim,dsl,sim,não,não,dois anos,transferência bancária (automática),54.2,3838.2,não
3450-WXOAT,macho,0,não,não,46,sim,dsl,não,não,não,mês a mês,cartão de crédito (automático),45.2,2065.15,não
9251-WNSOD,fêmea,0,sim,não,67,sim,dsl,sim,não,não,um ano,cheque enviado,75.1,5064.45,não
6974-DAFLI,fêmea,0,sim,não,55,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque eletrônico,19.7,1140.05,não
2616-UUTFK,macho,0,sim,não,33,sim,dsl,sim,não,sim,mês a mês,transferência bancária (automática),72.75,2447.45,não
7064-JHXCE,macho,0,sim,sim,62,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),20.05,1263.9,não
5103-MHMHY,fêmea,0,não,sim,1,sim,dsl,não,não,não,mês a mês,cheque enviado,45.95,45.95,sim
7989-AWGEH,macho,0,sim,sim,49,não,dsl,sim,não,não,mês a mês,cheque eletrônico,39.2,1838.15,não
4373-VVHQL,macho,0,não,não,1,sim,dsl,não,não,não,mês a mês,cheque eletrônico,44.75,44.75,não
4559-UWIHT,macho,0,sim,não,14,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,82.65,1185.0,não
7268-IGMFD,macho,1,não,não,18,sim,fibra óptica,não,sim,sim,mês a mês,transferência bancária (automática),93.9,1743.9,não
1846-XWOQN,fêmea,1,não,não,1,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,70.15,70.15,sim
0235-KGSLC,fêmea,0,não,não,1,sim,fibra óptica,não,não,sim,mês a mês,cartão de crédito (automático),85.55,85.55,sim
6650-BWFRT,fêmea,0,sim,não,72,sim,fibra óptica,sim,sim,sim,dois anos,cartão de crédito (automático),117.15,8529.5,não
9570-KYEUA,macho,0,não,não,64,sim,fibra óptica,sim,sim,não,dois anos,cartão de crédito (automático),99.25,6549.45,não
6993-YGFJV,macho,0,sim,não,69,sim,fibra óptica,sim,sim,sim,dois anos,transferência bancária (automática),112.55,7806.5,não
2712-SYWAY,fêmea,0,não,não,1,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque eletrônico,25.7,25.7,não
0730-BGQGF,macho,0,sim,sim,71,sim,dsl,sim,sim,sim,dois anos,cartão de crédito (automático),90.3,6287.3,não
5498-IBWPI,fêmea,0,sim,sim,66,sim,dsl,não,sim,não,um ano,cartão de crédito (automático),49.4,3251.85,não
9101-NTIXF,macho,0,não,não,2,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,19.4,50.6,não
0013-SMEOE,fêmea,1,sim,não,71,sim,fibra óptica,sim,sim,sim,dois anos,transferência bancária (automática),109.7,7904.25,não
9314-QDMDW,macho,0,não,não,11,sim,dsl,não,não,sim,um ano,cheque eletrônico,61.25,729.95,não
9308-ANMVE,macho,0,não,sim,47,sim,dsl,sim,não,não,mês a mês,cheque eletrônico,55.3,2654.05,não
2884-GBPFB,fêmea,0,sim,não,35,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,70.3,2416.55,sim
3757-NJYBX,macho,1,sim,não,32,sim,fibra óptica,não,não,sim,mês a mês,transferência bancária (automática),106.35,3520.75,sim
3413-DHLPB,macho,0,sim,sim,60,sim,fibra óptica,não,sim,sim,mês a mês,transferência bancária (automática),103.75,5969.95,não
7649-PHJVR,macho,0,não,não,11,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,19.5,226.8,não
6114-TCFID,fêmea,0,não,não,29,não,dsl,sim,sim,não,um ano,cartão de crédito (automático),39.5,1082.75,não
3787-TRIAL,macho,0,sim,sim,21,não,dsl,não,não,não,mês a mês,cheque eletrônico,26.05,565.75,não
2573-GYRUU,macho,1,sim,não,48,sim,fibra óptica,não,não,não,mês a mês,cartão de crédito (automático),91.05,4370.75,não
5156-UMKOW,fêmea,0,não,sim,3,não,dsl,não,não,não,mês a mês,cheque enviado,29.65,90.05,não
1247-QBVSH,fêmea,0,sim,sim,43,sim,dsl,não,não,não,mês a mês,cheque enviado,50.2,2169.4,não
6734-GMPVK,macho,0,não,não,5,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,105.3,550.6,não
9822-OAOVB,fêmea,0,não,não,1,sim,dsl,não,não,não,mês a mês,cheque eletrônico,55.45,55.45,não
6161-ERDGD,macho,0,sim,sim,71,sim,dsl,sim,sim,sim,um ano,cheque eletrônico,85.45,6300.85,não
1226-JZNKR,fêmea,0,sim,sim,8,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque eletrônico,19.8,160.05,não
7318-EIVKO,macho,0,não,não,8,sim,dsl,não,não,sim,mês a mês,cheque eletrônico,59.25,436.6,não
3771-PZOBW,macho,0,não,não,20,sim,fibra óptica,não,não,sim,mês a mês,cartão de crédito (automático),90.7,1781.35,não
5136-KCKGI,fêmea,0,sim,sim,33,sim,fibra óptica,sim,não,sim,um ano,cheque enviado,103.7,3467.0,sim
8231-BSWXX,macho,0,não,não,71,sim,fibra óptica,não,não,não,um ano,cartão de crédito (automático),79.05,5552.5,não
6486-LHTMA,fêmea,1,sim,não,31,sim,fibra óptica,não,não,sim,um ano,cheque eletrônico,90.7,2835.5,não
4083-BFNYK,fêmea,1,sim,não,38,sim,fibra óptica,sim,não,não,um ano,cartão de crédito (automático),95.0,3591.25,não
3722-WPXTK,macho,0,não,não,1,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,88.35,88.35,sim
7389-KBFIT,fêmea,0,sim,sim,2,não,dsl,não,não,não,mês a mês,cheque enviado,30.25,63.75,não
7176-WIONM,fêmea,0,sim,não,12,não,dsl,não,não,sim,mês a mês,transferência bancária (automática),49.85,617.15,não
5141-ZUVBH,fêmea,0,não,sim,9,sim,fibra óptica,sim,sim,não,mês a mês,transferência bancária (automática),93.0,870.25,não
1089-HDMKP,macho,1,não,sim,11,sim,dsl,não,sim,não,mês a mês,cheque eletrônico,54.55,601.25,não
7623-HKYRK,macho,0,não,sim,6,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,19.7,111.65,não
0310-SUCIN,fêmea,0,sim,não,71,sim,dsl,sim,sim,sim,um ano,transferência bancária (automática),84.8,6046.1,não
5197-PYEPU,fêmea,0,sim,sim,42,sim,fibra óptica,sim,não,sim,um ano,cartão de crédito (automático),94.45,3923.8,não
2929-ERCFZ,fêmea,0,sim,sim,8,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,94.2,777.3,sim
7548-SEPYI,fêmea,0,não,não,5,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,96.25,512.45,sim
8835-VSDSE,fêmea,0,sim,não,2,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,70.7,141.45,sim
6619-RPLQZ,fêmea,0,sim,sim,45,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,20.85,892.15,não
3275-RHRNE,macho,0,sim,sim,28,não,dsl,não,sim,sim,um ano,cartão de crédito (automático),60.0,1682.05,não
3503-TYDAY,fêmea,0,sim,não,43,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,80.45,3398.9,não
6901-GOGZG,macho,0,não,sim,60,sim,dsl,sim,sim,sim,dois anos,cheque eletrônico,84.95,4984.85,não
1623-NLDOT,fêmea,0,sim,não,42,não,dsl,não,sim,não,um ano,cheque enviado,33.55,1445.3,sim
7021-XSNYE,macho,0,sim,sim,7,não,dsl,sim,sim,não,dois anos,cartão de crédito (automático),49.65,305.55,não
9621-OUPYD,fêmea,0,sim,não,25,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,transferência bancária (automática),20.2,507.9,não
9898-KZQDZ,fêmea,1,sim,sim,40,sim,fibra óptica,não,não,sim,mês a mês,cartão de crédito (automático),94.55,3640.45,sim
8982-NHAVY,macho,0,não,não,27,sim,fibra óptica,não,não,sim,um ano,transferência bancária (automática),100.5,2673.45,não
4307-KWMXE,macho,0,não,não,10,não,dsl,não,sim,não,mês a mês,cheque eletrônico,35.75,389.8,não
0141-YEAYS,fêmea,1,não,não,27,sim,fibra óptica,não,não,não,mês a mês,transferência bancária (automática),86.45,2401.05,não
2450-ZKEED,fêmea,0,não,não,11,sim,dsl,não,sim,não,um ano,transferência bancária (automática),53.8,651.55,não
3694-DELSO,macho,0,sim,sim,4,não,dsl,sim,não,sim,mês a mês,cartão de crédito (automático),38.55,156.1,não
3893-JRNFS,macho,0,não,não,68,não,dsl,não,não,não,mês a mês,transferência bancária (automática),39.9,2796.35,não
9603-OAIHC,macho,1,não,não,1,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,70.05,70.05,não
1133-KXCGE,fêmea,0,não,não,18,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,20.1,407.05,não
5236-PERKL,fêmea,0,não,não,57,sim,fibra óptica,sim,não,sim,dois anos,transferência bancária (automática),112.95,6465.0,sim
0142-GVYSN,macho,0,não,não,26,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque eletrônico,20.3,511.25,não
1049-FYSYG,fêmea,0,sim,não,17,não,dsl,não,não,não,mês a mês,cartão de crédito (automático),35.65,646.05,não
7854-FOKSF,macho,0,não,não,1,não,dsl,não,não,não,mês a mês,cheque eletrônico,35.9,35.9,sim
2519-FAKOD,macho,0,não,sim,38,sim,fibra óptica,não,não,sim,mês a mês,transferência bancária (automática),99.25,3777.15,sim
8406-LNMHF,macho,1,sim,não,59,sim,fibra óptica,sim,não,não,um ano,cartão de crédito (automático),82.95,4903.15,não
1821-BUCWY,macho,0,não,não,30,sim,dsl,sim,não,não,dois anos,cheque enviado,55.65,1653.85,não
8263-JQAIK,macho,1,não,não,2,não,dsl,não,não,não,mês a mês,cheque enviado,24.45,47.5,sim
0023-UYUPN,fêmea,1,sim,não,50,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque eletrônico,25.2,1306.3,não
8314-DPQHL,macho,0,não,não,9,não,dsl,sim,sim,não,um ano,cheque enviado,50.8,463.6,não
1465-WCZVT,fêmea,0,sim,sim,3,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,19.65,60.65,não
9481-SFCQY,fêmea,0,não,sim,14,sim,dsl,não,não,sim,mês a mês,cartão de crédito (automático),59.8,824.85,não
6360-SVNWV,fêmea,1,não,não,31,sim,fibra óptica,sim,não,não,mês a mês,cartão de crédito (automático),73.55,2094.65,não
0567-GGCAC,fêmea,0,não,não,7,sim,dsl,sim,não,não,mês a mês,cheque eletrônico,61.4,438.9,não
7089-IVVAZ,fêmea,0,não,não,8,sim,fibra óptica,sim,sim,sim,mês a mês,transferência bancária (automática),103.35,847.3,sim
8884-MRNSU,macho,0,sim,sim,17,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,transferência bancária (automática),19.9,329.75,não
2171-UDMFD,macho,0,sim,sim,32,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cartão de crédito (automático),19.45,674.55,não
9050-IKDZA,fêmea,1,não,não,2,sim,fibra óptica,não,não,sim,mês a mês,cheque enviado,81.5,162.55,não
2205-YMZZJ,macho,1,não,não,7,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,84.8,546.95,sim
9802-CAQUT,fêmea,0,sim,sim,72,sim,fibra óptica,sim,não,sim,dois anos,cartão de crédito (automático),109.55,7887.25,não
1254-IZEYF,fêmea,1,não,não,31,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,99.95,3186.65,sim
0187-WZNAB,fêmea,0,sim,sim,27,sim,fibra óptica,sim,não,não,mês a mês,cheque enviado,74.4,1972.35,não
9492-TOKRI,fêmea,0,não,não,18,sim,fibra óptica,não,não,sim,mês a mês,cartão de crédito (automático),90.0,1527.35,sim
1475-VWVDO,macho,0,não,não,7,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,74.9,490.55,não
